?column?
LEXENTRY:\tHERDSMAN\tHERDSMAN\tWORD,CITY\tDETACH
LEXENTRY:\tHERDSMANS COVE\tHERDSMANS COVE\tWORD,CITY\tDETACH
LEXENTRY:\tHEREFORD HALL\tHEREFORD HALL\tWORD,CITY\tDETACH
LEXENTRY:\tHERITAGE PARK\tHERITAGE PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHERMANNSBURG\tHERMANNSBURG\tWORD,CITY\tDETACH
LEXENTRY:\tHERMIDALE\tHERMIDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHERMITAGE\tHERMITAGE\tWORD,CITY\tDETACH
LEXENTRY:\tHERMITAGE FLAT\tHERMITAGE FLAT\tWORD,CITY\tDETACH
LEXENTRY:\tHERMIT PARK\tHERMIT PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHERNANI\tHERNANI\tWORD,CITY\tDETACH
LEXENTRY:\tHERNE HILL\tHERNE HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHERNES OAK\tHERNES OAK\tWORD,CITY\tDETACH
LEXENTRY:\tHERONS CREEK\tHERONS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHERRICK\tHERRICK\tWORD,CITY\tDETACH
LEXENTRY:\tHERRON\tHERRON\tWORD,CITY\tDETACH
LEXENTRY:\tHERSTON\tHERSTON\tWORD,CITY\tDETACH
LEXENTRY:\tHERVEY RANGE\tHERVEY RANGE\tWORD,CITY\tDETACH
LEXENTRY:\tHESKET\tHESKET\tWORD,CITY\tDETACH
LEXENTRY:\tHESSE\tHESSE\tWORD,CITY\tDETACH
LEXENTRY:\tHESTER\tHESTER\tWORD,CITY\tDETACH
LEXENTRY:\tHESTER BROOK\tHESTER BROOK\tWORD,CITY\tDETACH
LEXENTRY:\tHEWETT\tHEWETT\tWORD,CITY\tDETACH
LEXENTRY:\tHEXHAM\tHEXHAM\tWORD,CITY\tDETACH
LEXENTRY:\tHEYBRIDGE\tHEYBRIDGE\tWORD,CITY\tDETACH
LEXENTRY:\tHEYFIELD\tHEYFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tHEYTESBURY LOWER\tHEYTESBURY LOWER\tWORD,CITY\tDETACH
LEXENTRY:\tHEYWOOD\tHEYWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHIAMDALE\tHIAMDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHIAWATHA\tHIAWATHA\tWORD,CITY\tDETACH
LEXENTRY:\tHIBERNIA\tHIBERNIA\tWORD,CITY\tDETACH
LEXENTRY:\tHICKETY\tHICKETY\tWORD,CITY\tDETACH
LEXENTRY:\tHICKEYS CREEK\tHICKEYS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHIDDEN VALLEY\tHIDDEN VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHIDEAWAY BAY\tHIDEAWAY BAY\tWORD,CITY\tDETACH
LEXENTRY:\tHIGGINS\tHIGGINS\tWORD,CITY\tDETACH
LEXENTRY:\tHIGGINSVILLE\tHIGGINSVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHBURY\tHIGHBURY\tWORD,CITY\tDETACH
LEXENTRY:\tHIGH CAMP\tHIGH CAMP\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHCLERE\tHIGHCLERE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHCROFT\tHIGHCROFT\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHER MACDONALD\tHIGHER MACDONALD\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHETT\tHIGHETT\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHFIELDS\tHIGHFIELDS\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHGATE\tHIGHGATE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHGATE HILL\tHIGHGATE HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHGROVE\tHIGHGROVE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHLAND PARK\tHIGHLAND PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHLAND PLAINS\tHIGHLAND PLAINS\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHLANDS\tHIGHLANDS\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHLAND VALLEY\tHIGHLAND VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHIGH RANGE\tHIGH RANGE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHTON\tHIGHTON\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHVALE\tHIGHVALE\tWORD,CITY\tDETACH
LEXENTRY:\tHIGHWORTH\tHIGHWORTH\tWORD,CITY\tDETACH
LEXENTRY:\tHIGH WYCOMBE\tHIGH WYCOMBE\tWORD,CITY\tDETACH
LEXENTRY:\tHILBERT\tHILBERT\tWORD,CITY\tDETACH
LEXENTRY:\tHILGAY\tHILGAY\tWORD,CITY\tDETACH
LEXENTRY:\tHILLARYS\tHILLARYS\tWORD,CITY\tDETACH
LEXENTRY:\tHILLBANK\tHILLBANK\tWORD,CITY\tDETACH
LEXENTRY:\tHILLCREST\tHILLCREST\tWORD,CITY\tDETACH
LEXENTRY:\tHILLDALE\tHILLDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLDENE\tHILLDENE\tWORD,CITY\tDETACH
LEXENTRY:\tHILL END\tHILL END\tWORD,CITY\tDETACH
LEXENTRY:\tHILLGROVE\tHILLGROVE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLIER\tHILLIER\tWORD,CITY\tDETACH
LEXENTRY:\tHILLMAN\tHILLMAN\tWORD,CITY\tDETACH
LEXENTRY:\tHILL RIVER\tHILL RIVER\tWORD,CITY\tDETACH
LEXENTRY:\tHILLSBOROUGH\tHILLSBOROUGH\tWORD,CITY\tDETACH
LEXENTRY:\tHILLSDALE\tHILLSDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLSIDE\tHILLSIDE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLSTON\tHILLSTON\tWORD,CITY\tDETACH
LEXENTRY:\tHILL TOP\tHILL TOP\tWORD,CITY\tDETACH
LEXENTRY:\tHILLTOWN\tHILLTOWN\tWORD,CITY\tDETACH
LEXENTRY:\tHILLVIEW\tHILLVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tHILLVILLE\tHILLVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLVUE\tHILLVUE\tWORD,CITY\tDETACH
LEXENTRY:\tHILLWOOD\tHILLWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHILTABA\tHILTABA\tWORD,CITY\tDETACH
LEXENTRY:\tHILTON\tHILTON\tWORD,CITY\tDETACH
LEXENTRY:\tHINCHINBROOK\tHINCHINBROOK\tWORD,CITY\tDETACH
LEXENTRY:\tHINCKS\tHINCKS\tWORD,CITY\tDETACH
LEXENTRY:\tHINDMARSH\tHINDMARSH\tWORD,CITY\tDETACH
LEXENTRY:\tHINDMARSH ISLAND\tHINDMARSH ISLAND\tWORD,CITY\tDETACH
LEXENTRY:\tHINDMARSH TIERS\tHINDMARSH TIERS\tWORD,CITY\tDETACH
LEXENTRY:\tHINDMARSH VALLEY\tHINDMARSH VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHINES HILL\tHINES HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHINNOMUNJIE\tHINNOMUNJIE\tWORD,CITY\tDETACH
LEXENTRY:\tHINTON\tHINTON\tWORD,CITY\tDETACH
LEXENTRY:\tHIRSTGLEN\tHIRSTGLEN\tWORD,CITY\tDETACH
LEXENTRY:\tHITHERGREEN\tHITHERGREEN\tWORD,CITY\tDETACH
LEXENTRY:\tHIVESVILLE\tHIVESVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHMAS CERBERUS\tHMAS CERBERUS\tWORD,CITY\tDETACH
LEXENTRY:\tHOBART\tHOBART\tWORD,CITY\tDETACH
LEXENTRY:\tHOBARTVILLE\tHOBARTVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHOBBYS YARDS\tHOBBYS YARDS\tWORD,CITY\tDETACH
LEXENTRY:\tHOCKING\tHOCKING\tWORD,CITY\tDETACH
LEXENTRY:\tHODDLES CREEK\tHODDLES CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHODDYS WELL\tHODDYS WELL\tWORD,CITY\tDETACH
LEXENTRY:\tHODGLEIGH\tHODGLEIGH\tWORD,CITY\tDETACH
LEXENTRY:\tHODGSON\tHODGSON\tWORD,CITY\tDETACH
LEXENTRY:\tHODGSON VALE\tHODGSON VALE\tWORD,CITY\tDETACH
LEXENTRY:\tHOFFMAN\tHOFFMAN\tWORD,CITY\tDETACH
LEXENTRY:\tHOGARTH RANGE\tHOGARTH RANGE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLBROOK\tHOLBROOK\tWORD,CITY\tDETACH
LEXENTRY:\tHOLDEN HILL\tHOLDEN HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHOLDER\tHOLDER\tWORD,CITY\tDETACH
LEXENTRY:\tHOLDER SIDING\tHOLDER SIDING\tWORD,CITY\tDETACH
LEXENTRY:\tHOLGATE\tHOLGATE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLAND PARK\tHOLLAND PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLAND PARK WEST\tHOLLAND PARK WEST\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLANDS LANDING\tHOLLANDS LANDING\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLETON\tHOLLETON\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLISDALE\tHOLLISDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLOWAYS BEACH\tHOLLOWAYS BEACH\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLOW TREE\tHOLLOW TREE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLYDEEN\tHOLLYDEEN\tWORD,CITY\tDETACH
LEXENTRY:\tHOLLYWELL\tHOLLYWELL\tWORD,CITY\tDETACH
LEXENTRY:\tHOLMES\tHOLMES\tWORD,CITY\tDETACH
LEXENTRY:\tHOLMESVILLE\tHOLMESVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLMVIEW\tHOLMVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tHOLMWOOD\tHOLMWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHOLOWILIENA\tHOLOWILIENA\tWORD,CITY\tDETACH
LEXENTRY:\tHOLOWILIENA SOUTH\tHOLOWILIENA SOUTH\tWORD,CITY\tDETACH
LEXENTRY:\tHOLROYD\tHOLROYD\tWORD,CITY\tDETACH
LEXENTRY:\tHOLSWORTHY\tHOLSWORTHY\tWORD,CITY\tDETACH
LEXENTRY:\tHOLT\tHOLT\tWORD,CITY\tDETACH
LEXENTRY:\tHOLT ROCK\tHOLT ROCK\tWORD,CITY\tDETACH
LEXENTRY:\tHOLTS FLAT\tHOLTS FLAT\tWORD,CITY\tDETACH
LEXENTRY:\tHOLTZE\tHOLTZE\tWORD,CITY\tDETACH
LEXENTRY:\tHOLWELL\tHOLWELL\tWORD,CITY\tDETACH
LEXENTRY:\tHOLYOAKE\tHOLYOAKE\tWORD,CITY\tDETACH
LEXENTRY:\tHOMEBUSH\tHOMEBUSH\tWORD,CITY\tDETACH
LEXENTRY:\tHOMEBUSH WEST\tHOMEBUSH WEST\tWORD,CITY\tDETACH
LEXENTRY:\tHOME CREEK\tHOME CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHOME HILL\tHOME HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHOME ISLAND\tHOME ISLAND\tWORD,CITY\tDETACH
LEXENTRY:\tHOMELEIGH\tHOMELEIGH\tWORD,CITY\tDETACH
LEXENTRY:\tHOMERTON\tHOMERTON\tWORD,CITY\tDETACH
LEXENTRY:\tHOME RULE\tHOME RULE\tWORD,CITY\tDETACH
LEXENTRY:\tHOMESTEAD\tHOMESTEAD\tWORD,CITY\tDETACH
LEXENTRY:\tHOMEWOOD\tHOMEWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHONEYBUGLE\tHONEYBUGLE\tWORD,CITY\tDETACH
LEXENTRY:\tHONEYWOOD\tHONEYWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHONITON\tHONITON\tWORD,CITY\tDETACH
LEXENTRY:\tHOOKSWOOD\tHOOKSWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHOPEFIELD\tHOPEFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tHOPE FOREST\tHOPE FOREST\tWORD,CITY\tDETACH
LEXENTRY:\tHOPE GAP\tHOPE GAP\tWORD,CITY\tDETACH
LEXENTRY:\tHOPE ISLAND\tHOPE ISLAND\tWORD,CITY\tDETACH
LEXENTRY:\tHOPELAND\tHOPELAND\tWORD,CITY\tDETACH
LEXENTRY:\tHOPETOUN\tHOPETOUN\tWORD,CITY\tDETACH
LEXENTRY:\tHOPETOUN PARK\tHOPETOUN PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHOPE VALE\tHOPE VALE\tWORD,CITY\tDETACH
LEXENTRY:\tHOPE VALLEY\tHOPE VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHOPKINS CREEK\tHOPKINS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHOPPERS CROSSING\tHOPPERS CROSSING\tWORD,CITY\tDETACH
LEXENTRY:\tHORDERN VALE\tHORDERN VALE\tWORD,CITY\tDETACH
LEXENTRY:\tHORFIELD\tHORFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tHORN\tHORN\tWORD,CITY\tDETACH
LEXENTRY:\tHORNINGSEA PARK\tHORNINGSEA PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHORNSBY\tHORNSBY\tWORD,CITY\tDETACH
LEXENTRY:\tHORNSBY HEIGHTS\tHORNSBY HEIGHTS\tWORD,CITY\tDETACH
LEXENTRY:\tHORNSDALE\tHORNSDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHORROCKS\tHORROCKS\tWORD,CITY\tDETACH
LEXENTRY:\tHORSE CAMP\tHORSE CAMP\tWORD,CITY\tDETACH
LEXENTRY:\tHORSE CREEK\tHORSE CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHORSESHOE BAY\tHORSESHOE BAY\tWORD,CITY\tDETACH
LEXENTRY:\tHORSESHOE BEND\tHORSESHOE BEND\tWORD,CITY\tDETACH
LEXENTRY:\tHORSESHOE CREEK\tHORSESHOE CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHORSESHOE LAGOON\tHORSESHOE LAGOON\tWORD,CITY\tDETACH
LEXENTRY:\tHORSE STATION CREEK\tHORSE STATION CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHORSFIELD BAY\tHORSFIELD BAY\tWORD,CITY\tDETACH
LEXENTRY:\tHORSHAM\tHORSHAM\tWORD,CITY\tDETACH
LEXENTRY:\tHORSLEY\tHORSLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHORSLEY PARK\tHORSLEY PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHORSNELL GULLY\tHORSNELL GULLY\tWORD,CITY\tDETACH
LEXENTRY:\tHORTON\tHORTON\tWORD,CITY\tDETACH
LEXENTRY:\tHOSKIN CORNER\tHOSKIN CORNER\tWORD,CITY\tDETACH
LEXENTRY:\tHOSKINSTOWN\tHOSKINSTOWN\tWORD,CITY\tDETACH
LEXENTRY:\tHOTHAM HEIGHTS\tHOTHAM HEIGHTS\tWORD,CITY\tDETACH
LEXENTRY:\tHOTSPUR\tHOTSPUR\tWORD,CITY\tDETACH
LEXENTRY:\tHOUGHTON\tHOUGHTON\tWORD,CITY\tDETACH
LEXENTRY:\tHOVE\tHOVE\tWORD,CITY\tDETACH
LEXENTRY:\tHOVEA\tHOVEA\tWORD,CITY\tDETACH
LEXENTRY:\tHOVELLS CREEK\tHOVELLS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHOWARD\tHOWARD\tWORD,CITY\tDETACH
LEXENTRY:\tHOWARDS GRASS\tHOWARDS GRASS\tWORD,CITY\tDETACH
LEXENTRY:\tHOWARD SPRINGS\tHOWARD SPRINGS\tWORD,CITY\tDETACH
LEXENTRY:\tHOWATHARRA\tHOWATHARRA\tWORD,CITY\tDETACH
LEXENTRY:\tHOWDEN\tHOWDEN\tWORD,CITY\tDETACH
LEXENTRY:\tHOWELL\tHOWELL\tWORD,CITY\tDETACH
LEXENTRY:\tHOWES CREEK\tHOWES CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHOWES VALLEY\tHOWES VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHOWICK\tHOWICK\tWORD,CITY\tDETACH
LEXENTRY:\tHOWLONG\tHOWLONG\tWORD,CITY\tDETACH
LEXENTRY:\tHOWQUA\tHOWQUA\tWORD,CITY\tDETACH
LEXENTRY:\tHOWQUA HILLS\tHOWQUA HILLS\tWORD,CITY\tDETACH
LEXENTRY:\tHOWQUA INLET\tHOWQUA INLET\tWORD,CITY\tDETACH
LEXENTRY:\tHOWRAH\tHOWRAH\tWORD,CITY\tDETACH
LEXENTRY:\tHOWTH\tHOWTH\tWORD,CITY\tDETACH
LEXENTRY:\tHOXTON PARK\tHOXTON PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHOYA\tHOYA\tWORD,CITY\tDETACH
LEXENTRY:\tHOYLETON\tHOYLETON\tWORD,CITY\tDETACH
LEXENTRY:\tHUDDLESTON\tHUDDLESTON\tWORD,CITY\tDETACH
LEXENTRY:\tHUDSON\tHUDSON\tWORD,CITY\tDETACH
LEXENTRY:\tHUGH\tHUGH\tWORD,CITY\tDETACH
LEXENTRY:\tHUGHENDEN\tHUGHENDEN\tWORD,CITY\tDETACH
LEXENTRY:\tHUGHES\tHUGHES\tWORD,CITY\tDETACH
LEXENTRY:\tHUGHESDALE\tHUGHESDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHULL HEADS\tHULL HEADS\tWORD,CITY\tDETACH
LEXENTRY:\tHULONGINE\tHULONGINE\tWORD,CITY\tDETACH
LEXENTRY:\tHUMBOLDT\tHUMBOLDT\tWORD,CITY\tDETACH
LEXENTRY:\tHUMBUG SCRUB\tHUMBUG SCRUB\tWORD,CITY\tDETACH
LEXENTRY:\tHUME\tHUME\tWORD,CITY\tDETACH
LEXENTRY:\tHUMEBURN\tHUMEBURN\tWORD,CITY\tDETACH
LEXENTRY:\tHUMEVALE\tHUMEVALE\tWORD,CITY\tDETACH
LEXENTRY:\tHUMPHERY\tHUMPHERY\tWORD,CITY\tDETACH
LEXENTRY:\tHUMPTY DOO\tHUMPTY DOO\tWORD,CITY\tDETACH
LEXENTRY:\tHUMULA\tHUMULA\tWORD,CITY\tDETACH
LEXENTRY:\tHUNCHY\tHUNCHY\tWORD,CITY\tDETACH
LEXENTRY:\tHUNGERFORD\tHUNGERFORD\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTER\tHUNTER\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTERS HILL\tHUNTERS HILL\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTERSTON\tHUNTERSTON\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTERVIEW\tHUNTERVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTFIELD HEIGHTS\tHUNTFIELD HEIGHTS\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTINGDALE\tHUNTINGDALE\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTINGDON\tHUNTINGDON\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTINGFIELD\tHUNTINGFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTINGWOOD\tHUNTINGWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTLEY\tHUNTLEY\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTLEYS COVE\tHUNTLEYS COVE\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTLEYS POINT\tHUNTLEYS POINT\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTLY\tHUNTLY\tWORD,CITY\tDETACH
LEXENTRY:\tHUNTLY NORTH\tHUNTLY NORTH\tWORD,CITY\tDETACH
LEXENTRY:\tHUON\tHUON\tWORD,CITY\tDETACH
LEXENTRY:\tHUONBROOK\tHUONBROOK\tWORD,CITY\tDETACH
LEXENTRY:\tHUON CREEK\tHUON CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHUONVILLE\tHUONVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHURLSTONE PARK\tHURLSTONE PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHURRICANE\tHURRICANE\tWORD,CITY\tDETACH
LEXENTRY:\tHURSTBRIDGE\tHURSTBRIDGE\tWORD,CITY\tDETACH
LEXENTRY:\tHURSTVILLE\tHURSTVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tHURSTVILLE GROVE\tHURSTVILLE GROVE\tWORD,CITY\tDETACH
LEXENTRY:\tHUSKISSON\tHUSKISSON\tWORD,CITY\tDETACH
LEXENTRY:\tHUTTON CREEK\tHUTTON CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tHYAMS BEACH\tHYAMS BEACH\tWORD,CITY\tDETACH
LEXENTRY:\tHYDEN\tHYDEN\tWORD,CITY\tDETACH
LEXENTRY:\tHYDE PARK\tHYDE PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHYLAND PARK\tHYLAND PARK\tWORD,CITY\tDETACH
LEXENTRY:\tHYNAM\tHYNAM\tWORD,CITY\tDETACH
LEXENTRY:\tHYNDMANS CREEK\tHYNDMANS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tIAMA ISLAND\tIAMA ISLAND\tWORD,CITY\tDETACH
LEXENTRY:\tIBIS\tIBIS\tWORD,CITY\tDETACH
LEXENTRY:\tICY CREEK\tICY CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tIDA BAY\tIDA BAY\tWORD,CITY\tDETACH
LEXENTRY:\tIDALIA\tIDALIA\tWORD,CITY\tDETACH
LEXENTRY:\tIDERAWAY\tIDERAWAY\tWORD,CITY\tDETACH
LEXENTRY:\tIGUANA CREEK\tIGUANA CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tIKEWA\tIKEWA\tWORD,CITY\tDETACH
LEXENTRY:\tILARWILL\tILARWILL\tWORD,CITY\tDETACH
LEXENTRY:\tILBILBIE\tILBILBIE\tWORD,CITY\tDETACH
LEXENTRY:\tILFORD\tILFORD\tWORD,CITY\tDETACH
LEXENTRY:\tILFRACOMBE\tILFRACOMBE\tWORD,CITY\tDETACH
LEXENTRY:\tILKLEY\tILKLEY\tWORD,CITY\tDETACH
LEXENTRY:\tILLABAROOK\tILLABAROOK\tWORD,CITY\tDETACH
LEXENTRY:\tILLABO\tILLABO\tWORD,CITY\tDETACH
LEXENTRY:\tILLAROO\tILLAROO\tWORD,CITY\tDETACH
LEXENTRY:\tILLAWARRA\tILLAWARRA\tWORD,CITY\tDETACH
LEXENTRY:\tILLAWONG\tILLAWONG\tWORD,CITY\tDETACH
LEXENTRY:\tILLEROO\tILLEROO\tWORD,CITY\tDETACH
LEXENTRY:\tILLINBAH\tILLINBAH\tWORD,CITY\tDETACH
LEXENTRY:\tILLOWA\tILLOWA\tWORD,CITY\tDETACH
LEXENTRY:\tILPARPA\tILPARPA\tWORD,CITY\tDETACH
LEXENTRY:\tILUKA\tILUKA\tWORD,CITY\tDETACH
LEXENTRY:\tIMAGE FLAT\tIMAGE FLAT\tWORD,CITY\tDETACH
LEXENTRY:\tIMANPA\tIMANPA\tWORD,CITY\tDETACH
LEXENTRY:\tIMBIL\tIMBIL\tWORD,CITY\tDETACH
LEXENTRY:\tINALA\tINALA\tWORD,CITY\tDETACH
LEXENTRY:\tINDEE\tINDEE\tWORD,CITY\tDETACH
LEXENTRY:\tINDENTED HEAD\tINDENTED HEAD\tWORD,CITY\tDETACH
LEXENTRY:\tINDI\tINDI\tWORD,CITY\tDETACH
LEXENTRY:\tINDIGO VALLEY\tINDIGO VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tINDOOROOPILLY\tINDOOROOPILLY\tWORD,CITY\tDETACH
LEXENTRY:\tINGBERRY\tINGBERRY\tWORD,CITY\tDETACH
LEXENTRY:\tINGEBIRAH\tINGEBIRAH\tWORD,CITY\tDETACH
LEXENTRY:\tINGGARDA\tINGGARDA\tWORD,CITY\tDETACH
LEXENTRY:\tINGHAM\tINGHAM\tWORD,CITY\tDETACH
LEXENTRY:\tINGLEBURN\tINGLEBURN\tWORD,CITY\tDETACH
LEXENTRY:\tINGLE FARM\tINGLE FARM\tWORD,CITY\tDETACH
LEXENTRY:\tINGLEHOPE\tINGLEHOPE\tWORD,CITY\tDETACH
LEXENTRY:\tINGLESIDE\tINGLESIDE\tWORD,CITY\tDETACH
LEXENTRY:\tINGLESTONE\tINGLESTONE\tWORD,CITY\tDETACH
LEXENTRY:\tINGLEWOOD\tINGLEWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tINGLISTON\tINGLISTON\tWORD,CITY\tDETACH
LEXENTRY:\tINGOLDSBY\tINGOLDSBY\tWORD,CITY\tDETACH
LEXENTRY:\tINGOMAR\tINGOMAR\tWORD,CITY\tDETACH
LEXENTRY:\tINJINOO\tINJINOO\tWORD,CITY\tDETACH
LEXENTRY:\tINJUNE\tINJUNE\tWORD,CITY\tDETACH
LEXENTRY:\tINKERMAN\tINKERMAN\tWORD,CITY\tDETACH
LEXENTRY:\tINKPEN\tINKPEN\tWORD,CITY\tDETACH
LEXENTRY:\tINKSTER\tINKSTER\tWORD,CITY\tDETACH
LEXENTRY:\tINMAN VALLEY\tINMAN VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tINNALOO\tINNALOO\tWORD,CITY\tDETACH
LEXENTRY:\tINNAMINCKA\tINNAMINCKA\tWORD,CITY\tDETACH
LEXENTRY:\tINNES PARK\tINNES PARK\tWORD,CITY\tDETACH
LEXENTRY:\tINNESTON\tINNESTON\tWORD,CITY\tDETACH
LEXENTRY:\tINNES VIEW\tINNES VIEW\tWORD,CITY\tDETACH
LEXENTRY:\tINNISFAIL\tINNISFAIL\tWORD,CITY\tDETACH
LEXENTRY:\tINNISFAIL ESTATE\tINNISFAIL ESTATE\tWORD,CITY\tDETACH
LEXENTRY:\tINNISPLAIN\tINNISPLAIN\tWORD,CITY\tDETACH
LEXENTRY:\tINNOT HOT SPRINGS\tINNOT HOT SPRINGS\tWORD,CITY\tDETACH
LEXENTRY:\tINSKIP\tINSKIP\tWORD,CITY\tDETACH
LEXENTRY:\tINTERLAKEN\tINTERLAKEN\tWORD,CITY\tDETACH
LEXENTRY:\tINVERELL\tINVERELL\tWORD,CITY\tDETACH
LEXENTRY:\tINVERGORDON\tINVERGORDON\tWORD,CITY\tDETACH
LEXENTRY:\tINVERGOWRIE\tINVERGOWRIE\tWORD,CITY\tDETACH
LEXENTRY:\tINVERLAW\tINVERLAW\tWORD,CITY\tDETACH
LEXENTRY:\tINVERLEIGH\tINVERLEIGH\tWORD,CITY\tDETACH
LEXENTRY:\tINVERLOCH\tINVERLOCH\tWORD,CITY\tDETACH
LEXENTRY:\tINVERMAY\tINVERMAY\tWORD,CITY\tDETACH
LEXENTRY:\tINVERMAY PARK\tINVERMAY PARK\tWORD,CITY\tDETACH
LEXENTRY:\tINVERNESS\tINVERNESS\tWORD,CITY\tDETACH
LEXENTRY:\tIONA\tIONA\tWORD,CITY\tDETACH
LEXENTRY:\tIPSWICH\tIPSWICH\tWORD,CITY\tDETACH
LEXENTRY:\tIRAAK\tIRAAK\tWORD,CITY\tDETACH
